,City,State,Zipcode,Latitude,Longitude
13040,Saint Louis,MO,63141,38.6682,-90.4417
13041,Saint Louis,MO,63143,38.615,-90.3189
13042,Saint Louis,MO,63144,38.6238,-90.3522
13043,Saint Louis,MO,63145,38.7415,-90.3647
13044,Saint Louis,MO,63146,38.6981,-90.464
13045,Saint Louis,MO,63147,38.7185,-90.2334
13046,Salem,OR,97301,44.9407,-123.0343
13047,Salem,OR,97302,44.9095,-123.0427
13048,Salem,OR,97303,44.9796,-123.0267
13049,Salem,OR,97304,44.9485,-123.0563
13050,Salem,OR,97305,44.9587,-122.9827
13051,Salem,OR,97317,44.9094,-122.9711
13052,Salinas,CA,93901,36.6755,-121.6549
13053,Salinas,CA,93902,36.6736,-121.6571
13054,Salinas,CA,93905,36.6833,-121.6136
13055,Salinas,CA,93906,36.708,-121.654
13056,Salinas,CA,93907,36.8066,-121.6615
13057,Salinas,CA,93908,36.5747,-121.7197
13058,Salinas,CA,93912,36.6959,-121.6693
13059,Salinas,CA,93915,36.6931,-121.5985
13060,Salmon,ID,83462,45.2426,-113.8927
13061,Salmon,ID,83466,45.5009,-113.9598
13062,Salmon,ID,83467,45.1745,-113.8941
13063,Salmon,ID,83468,44.961,-113.6445
13064,Salt Lake City,UT,84010,40.888,-111.8858
13065,Salt Lake City,UT,84011,40.8889,-111.881
13066,Salt Lake City,UT,84054,40.8485,-111.9344
13067,Salt Lake City,UT,84087,40.8749,-111.9018
13068,Salt Lake City,UT,84101,40.7642,-111.8971
13069,Salt Lake City,UT,84102,40.7624,-111.865
13070,Salt Lake City,UT,84103,40.7752,-111.8898
13071,Salt Lake City,UT,84104,40.7583,-111.9318
13072,Salt Lake City,UT,84105,40.735,-111.8656
13073,Salt Lake City,UT,84106,40.7056,-111.8569
13074,Salt Lake City,UT,84107,40.6803,-111.8769
13075,Salt Lake City,UT,84108,40.7455,-111.8091
13076,Salt Lake City,UT,84109,40.7018,-111.8124
13077,Sampson County,NC,28328,35.0002,-78.3217
13078,Sampson County,NC,28329,34.9936,-78.3408
13079,Sampson County,NC,28385,35.0255,-78.5034
13080,San Antonio,TX,78638,29.6482,-97.8279
13081,San Antonio,TX,78002,29.2553,-98.7196
13082,San Antonio,TX,78003,29.7361,-99.079
13083,San Antonio,TX,78004,29.8355,-98.5611
13084,San Antonio,TX,78006,29.7896,-98.7284
13085,San Antonio,TX,78008,28.743,-98.2995
13086,San Antonio,TX,78009,29.3678,-98.7981
13087,San Antonio,TX,78011,28.8632,-98.7062
13088,San Antonio,TX,78013,29.9682,-98.9074
13089,San Antonio,TX,78015,29.7317,-98.6421
13090,San Antonio,TX,78016,29.1408,-98.9065
13091,San Antonio,TX,78023,29.5664,-98.6847
13092,San Antonio,TX,78026,28.6275,-98.4644
13093,San Antonio,TX,78027,30.0371,-98.5017
13094,San Antonio,TX,78039,29.3084,-98.8124
13095,San Antonio,TX,78052,29.211,-98.8213
13096,San Antonio,TX,78055,29.8019,-99.2496
13097,San Antonio,TX,78056,29.5439,-98.9236
13098,San Antonio,TX,78059,29.191,-98.8596
13099,San Antonio,TX,78063,29.5915,-98.9486
13100,San Antonio,TX,78064,28.9642,-98.4893
13101,San Antonio,TX,78065,29.0426,-98.5778
13102,San Antonio,TX,78066,29.5135,-98.8646
13103,San Antonio,TX,78069,29.1512,-98.6568
13104,San Antonio,TX,78070,29.9731,-98.4357
13105,San Antonio,TX,78073,29.1724,-98.5934
13106,San Antonio,TX,78074,29.9408,-98.7959
13107,San Antonio,TX,78101,29.3711,-98.2533
13108,San Antonio,TX,78108,29.6264,-98.2302
13109,San Antonio,TX,78109,29.509,-98.3117
13110,San Antonio,TX,78112,29.1803,-98.4043
13111,San Antonio,TX,78113,28.9438,-98.2476
13112,San Antonio,TX,78114,29.1345,-98.155
13113,San Antonio,TX,78121,29.3562,-98.116
13114,San Antonio,TX,78123,29.61,-98.0361
13115,San Antonio,TX,78124,29.574,-98.1392
13116,San Antonio,TX,78130,29.7593,-97.9956
13117,San Antonio,TX,78132,29.8453,-98.1706
13118,San Antonio,TX,78133,29.8616,-98.2935
13119,San Antonio,TX,78147,29.0755,-98.0834
13120,San Antonio,TX,78148,29.5488,-98.2926
13121,San Antonio,TX,78150,29.5328,-98.281
13122,San Antonio,TX,78152,29.4099,-98.2092
13123,San Antonio,TX,78154,29.5608,-98.2675
13124,San Antonio,TX,78155,29.5723,-97.9648
13125,San Antonio,TX,78160,29.2332,-97.9603
13126,San Antonio,TX,78161,29.2721,-98.0581
13127,San Antonio,TX,78163,29.7491,-98.4492
13128,San Antonio,TX,78201,29.4763,-98.5318
13129,San Antonio,TX,78202,29.4282,-98.4597
13130,San Antonio,TX,78203,29.4148,-98.4716
13131,San Antonio,TX,78204,29.4054,-98.5004
13132,San Antonio,TX,78205,29.4263,-98.4899
13133,San Antonio,TX,78207,29.4264,-98.5227
13134,San Antonio,TX,78208,29.4402,-98.467
13135,San Antonio,TX,78209,29.5048,-98.4661
13136,San Antonio,TX,78210,29.409,-98.4864
13137,San Antonio,TX,78211,29.3631,-98.5563
13138,San Antonio,TX,78212,29.4481,-98.4943
13139,San Antonio,TX,78213,29.543,-98.5201
13140,San Antonio,TX,78214,29.369,-98.4937
13141,San Antonio,TX,78215,29.4377,-98.4832
13142,San Antonio,TX,78216,29.5321,-98.4901
13143,San Antonio,TX,78217,29.5187,-98.4219
13144,San Antonio,TX,78218,29.4878,-98.4082
13145,San Antonio,TX,78219,29.46,-98.3915
13146,San Antonio,TX,78220,29.4192,-98.4003
13147,San Antonio,TX,78221,29.3528,-98.5145
13148,San Antonio,TX,78222,29.3751,-98.411
13149,San Antonio,TX,78223,29.2557,-98.2842
13150,San Antonio,TX,78224,29.3512,-98.5419
13151,San Antonio,TX,78225,29.3884,-98.5252
13152,San Antonio,TX,78226,29.3895,-98.556
13153,San Antonio,TX,78227,29.3804,-98.6422
13154,San Antonio,TX,78228,29.4766,-98.5792
13155,San Antonio,TX,78229,29.5163,-98.5691
13156,San Antonio,TX,78230,29.547,-98.5684
13157,San Antonio,TX,78231,29.5726,-98.5378
13158,San Antonio,TX,78232,29.5858,-98.4516
13159,San Antonio,TX,78233,29.5558,-98.3331
13160,San Antonio,TX,78234,29.4543,-98.4442
13161,San Antonio,TX,78235,29.3455,-98.4432
13162,San Antonio,TX,78236,29.3821,-98.6267
13163,San Antonio,TX,78237,29.4244,-98.5631
13164,San Antonio,TX,78238,29.4834,-98.6073
13165,San Antonio,TX,78239,29.517,-98.3485
13166,San Antonio,TX,78240,29.5155,-98.6025
13167,San Antonio,TX,78242,29.3683,-98.6098
13168,San Antonio,TX,78244,29.4648,-98.3683
13169,San Antonio,TX,78245,29.4005,-98.697
13170,San Antonio,TX,78247,29.5822,-98.3792
13171,San Antonio,TX,78248,29.5878,-98.523
13172,San Antonio,TX,78249,29.5572,-98.6147
13173,San Antonio,TX,78250,29.5191,-98.6829
13174,San Antonio,TX,78251,29.4611,-98.641
13175,San Antonio,TX,78252,29.3539,-98.639
13176,San Antonio,TX,78253,29.4594,-98.8314
13177,San Antonio,TX,78254,29.5329,-98.674
13178,San Antonio,TX,78255,29.5897,-98.6366
13179,San Antonio,TX,78256,29.594,-98.6197
13180,San Antonio,TX,78257,29.6129,-98.5992
13181,San Antonio,TX,78258,29.6152,-98.4935
13182,San Antonio,TX,78259,29.6336,-98.4484
13183,San Antonio,TX,78260,29.6933,-98.4955
13184,San Antonio,TX,78261,29.6783,-98.4259
13185,San Antonio,TX,78263,29.3886,-98.346
13186,San Antonio,TX,78264,29.1417,-98.504
13187,San Antonio,TX,78266,29.6121,-98.3295
13188,San Antonio,TX,78850,29.3305,-99.2865
13189,San Antonio,TX,78861,29.3483,-99.1438
13190,San Antonio,TX,78883,29.6889,-99.3535
13191,San Antonio,TX,78886,29.1427,-99.1476
13192,San Diego Coast,CA,91910,32.64,-117.0919
13193,San Diego Coast,CA,91911,32.6119,-117.0744
13194,San Diego Coast,CA,91902,32.6763,-117.025
13195,San Diego Coast,CA,91932,32.5822,-117.1122
13196,San Diego Coast,CA,91950,32.673,-117.0935
13197,San Diego Coast,CA,92037,32.8421,-117.2747
13198,San Diego Coast,CA,92024,33.0465,-117.2897
13199,San Diego Coast,CA,92007,33.0231,-117.2764
13200,San Diego Coast,CA,92008,33.1585,-117.3459
13201,San Diego Coast,CA,92009,33.0895,-117.2552
13202,San Diego Coast,CA,92010,33.173,-117.3191
13203,San Diego Coast,CA,92011,33.1198,-117.2745
13204,San Diego Coast,CA,92014,32.9547,-117.2613
13205,San Diego Coast,CA,92054,33.1895,-117.3719
13206,San Diego Coast,CA,92055,33.299,-117.3163
13207,San Diego Coast,CA,92056,33.1876,-117.3109
13208,San Diego Coast,CA,92057,33.2255,-117.3071
13209,San Diego Coast,CA,92058,33.2075,-117.3684
13210,San Diego Coast,CA,92067,32.9929,-117.1904
13211,San Diego Coast,CA,92075,32.9884,-117.2669
13212,San Diego Coast,CA,92155,32.6748,-117.1615
13213,San Diego Coast,CA,92130,32.9513,-117.2341
13214,San Diego Coast,CA,92152,32.7039,-117.2477
13215,San Diego Coast,CA,92121,32.897,-117.2009
13216,San Diego Coast,CA,92122,32.8696,-117.209
13217,San Diego Coast,CA,92133,32.7364,-117.2152
13218,San Diego Coast,CA,92134,32.7223,-117.1469
13219,San Diego Coast,CA,92135,32.6988,-117.2114
13220,San Diego Coast,CA,92136,32.6825,-117.1255
13221,San Diego Coast,CA,92139,32.6804,-117.0435
13222,San Diego Coast,CA,92140,32.7425,-117.198
13223,San Diego Coast,CA,92091,32.9913,-117.2115
13224,San Diego Coast,CA,92101,32.7176,-117.1621
13225,San Diego Coast,CA,92102,32.7139,-117.1393
13226,San Diego Coast,CA,92103,32.7468,-117.1606
13227,San Diego Coast,CA,92104,32.7501,-117.1374
13228,San Diego Coast,CA,92105,32.7495,-117.1047
13229,San Diego Coast,CA,92106,32.7266,-117.2303
13230,San Diego Coast,CA,92107,32.7466,-117.2479
13231,San Diego Coast,CA,92108,32.7822,-117.1112
13232,San Diego Coast,CA,92109,32.7952,-117.2377
13233,San Diego Coast,CA,92110,32.7679,-117.1928
13234,San Diego Coast,CA,92111,32.7794,-117.1719
13235,San Diego Coast,CA,92113,32.6954,-117.099
13236,San Diego Coast,CA,92114,32.7033,-117.0297
13237,San Diego Coast,CA,92116,32.7613,-117.1258
13238,San Diego Coast,CA,92117,32.7966,-117.1978
13239,San Diego Coast,CA,92118,32.6912,-117.1771
13240,San Diego Foothills,CA,91963,32.6107,-116.6131
13241,San Diego Foothills,CA,91906,32.6823,-116.5083
13242,San Diego Foothills,CA,91916,32.8582,-116.6194
13243,San Diego Foothills,CA,91901,32.8359,-116.7709
13244,San Diego Mesa and Inland Valley,CA,91917,32.6269,-116.7599
13245,San Diego Mesa and Inland Valley,CA,91913,32.6279,-116.9789
13246,San Diego Mesa and Inland Valley,CA,91914,32.6575,-116.9669
13247,San Diego Mesa and Inland Valley,CA,91915,32.624,-116.9605
13248,San Diego Mesa and Inland Valley,CA,91977,32.7147,-117.0036
13249,San Diego Mesa and Inland Valley,CA,91978,32.7336,-116.9653
13250,San Diego Mesa and Inland Valley,CA,92003,33.2905,-117.2259
13251,San Diego Mesa and Inland Valley,CA,91935,32.7139,-116.8768
13252,San Diego Mesa and Inland Valley,CA,91941,32.7606,-117.0167
13253,San Diego Mesa and Inland Valley,CA,91942,32.7788,-117.0302
13254,San Diego Mesa and Inland Valley,CA,92082,33.2312,-117.0297
13255,San Diego Mesa and Inland Valley,CA,92084,33.2184,-117.2268
13256,San Diego Mesa and Inland Valley,CA,92086,33.3644,-116.75
13257,San Diego Mesa and Inland Valley,CA,92069,33.1449,-117.1681
13258,San Diego Mesa and Inland Valley,CA,92070,33.0964,-116.6518
13259,San Diego Mesa and Inland Valley,CA,92071,32.8562,-116.9754
13260,San Diego Mesa and Inland Valley,CA,92059,33.3691,-117.0773
13261,San Diego Mesa and Inland Valley,CA,92061,33.3027,-116.9832
13262,San Diego Mesa and Inland Valley,CA,92064,32.9552,-117.0585
13263,San Diego Mesa and Inland Valley,CA,92065,33.0404,-116.8694
13264,San Diego Mesa and Inland Valley,CA,92019,32.7886,-116.9292
13265,San Diego Mesa and Inland Valley,CA,92020,32.7966,-116.9625
13266,San Diego Mesa and Inland Valley,CA,92021,32.8022,-116.9388
13267,San Diego Mesa and Inland Valley,CA,92025,33.1269,-117.0751
13268,San Diego Mesa and Inland Valley,CA,92026,33.139,-117.0928
13269,San Diego Mesa and Inland Valley,CA,92027,33.1336,-117.0532
13270,San Diego Mesa and Inland Valley,CA,92040,32.8602,-116.9207
13271,San Diego Mesa and Inland Valley,CA,92029,33.1169,-117.1087
13272,San Diego Mesa and Inland Valley,CA,92036,33.0239,-116.5717
13273,San Diego Mesa and Inland Valley,CA,92119,32.801,-117.0254
13274,San Diego Mesa and Inland Valley,CA,92145,32.8841,-117.1345
13275,San Diego Mesa and Inland Valley,CA,92126,32.9014,-117.1196
13276,San Diego Mesa and Inland Valley,CA,92127,33.0237,-117.1125
13277,San Diego Mesa and Inland Valley,CA,92128,33.0167,-117.0724
13278,San Diego Mesa and Inland Valley,CA,92129,32.9571,-117.1062
13279,San Diego Mesa and Inland Valley,CA,92154,32.5704,-117.0843
13280,San Diego Mesa and Inland Valley,CA,92131,32.9327,-117.0899
13281,San Diego Mesa and Inland Valley,CA,92173,32.5604,-117.0508
13282,San Francisco,CA,94014,37.6916,-122.4625
13283,San Francisco,CA,94015,37.696,-122.48
13284,San Francisco,CA,94019,37.4619,-122.4315
13285,San Francisco,CA,94005,37.6827,-122.4009
13286,San Francisco,CA,94080,37.6577,-122.4141
13287,San Francisco,CA,94066,37.6265,-122.4277
13288,San Francisco,CA,94030,37.6045,-122.3986
13289,San Francisco,CA,94038,37.5262,-122.5124
13290,San Francisco,CA,94044,37.6356,-122.4891
13291,San Francisco,CA,94102,37.783,-122.4143
13292,San Francisco,CA,94103,37.7745,-122.4092
13293,San Francisco,CA,94104,37.7906,-122.4031
13294,San Francisco,CA,94105,37.7877,-122.3957
13295,San Francisco,CA,94107,37.7808,-122.3958
13296,San Francisco,CA,94108,37.7906,-122.4092
13297,San Francisco,CA,94109,37.79,-122.4196
13298,San Francisco,CA,94110,37.7574,-122.4194
13299,San Francisco,CA,94111,37.7989,-122.3997
13300,San Francisco,CA,94112,37.7164,-122.4408
13301,San Francisco,CA,94114,37.7619,-122.4332
13302,San Francisco,CA,94115,37.7853,-122.4349
13303,San Francisco,CA,94116,37.7443,-122.4787
13304,San Francisco,CA,94117,37.7695,-122.446
13305,San Francisco,CA,94118,37.7807,-122.4628
13306,San Francisco,CA,94121,37.7798,-122.4835
13307,San Francisco,CA,94122,37.7618,-122.4714
13308,San Francisco,CA,94123,37.8009,-122.4326
13309,San Francisco,CA,94124,37.7305,-122.3852
13310,San Francisco,CA,94127,37.7348,-122.4646
13311,San Francisco,CA,94128,37.6273,-122.4011
13312,San Francisco,CA,94129,37.7966,-122.455
13313,San Francisco,CA,94130,37.8245,-122.3734
13314,San Francisco,CA,94131,37.7476,-122.4397
13315,San Francisco,CA,94132,37.7202,-122.4768
13316,San Francisco,CA,94133,37.8016,-122.41
13317,San Francisco,CA,94134,37.7263,-122.4094
13318,San Francisco,CA,94158,37.7695,-122.3922
13319,San Gabriel Mts,CA,93563,34.4119,-117.77
13320,San Gabriel Mts,CA,93510,34.4718,-118.2014
13321,San Gabriel Mts,CA,93532,34.6624,-118.3929
13322,San Gabriel Mts,CA,93243,34.8449,-118.8714
13323,San Gabriel Mts,CA,91390,34.466,-118.5296
13324,San Gabriel Mts,CA,91384,34.4926,-118.6222
13325,San Gabriel Mts,CA,91310,34.4297,-118.6305
13326,San Jose,CA,94022,37.3775,-122.1144
13327,San Jose,CA,94024,37.3501,-122.0822
13328,San Jose,CA,94085,37.3897,-122.0164
13329,San Jose,CA,94086,37.38,-122.0522
13330,San Jose,CA,94087,37.3447,-122.0357
13331,San Jose,CA,95030,37.2268,-121.9841
13332,San Jose,CA,95032,37.2324,-121.9701
13333,San Jose,CA,95033,37.1593,-121.9847
13334,San Jose,CA,95035,37.434,-121.8811
13335,San Jose,CA,95037,37.1251,-121.6495
13336,San Jose,CA,95070,37.258,-122.0336
13337,San Jose,CA,95046,37.085,-121.6122
13338,San Jose,CA,95050,37.3625,-121.9589
13339,San Jose,CA,95051,37.3533,-121.9943
13340,San Jose,CA,95054,37.3991,-121.9573
13341,San Jose,CA,95020,37.0137,-121.5893
13342,San Jose,CA,95013,37.22,-121.7379
13343,San Jose,CA,95014,37.3214,-122.0307
13344,San Jose,CA,95008,37.288,-121.9482
13345,San Jose,CA,95110,37.318,-121.8819
13346,San Jose,CA,95111,37.2638,-121.806
13347,San Jose,CA,95112,37.3356,-121.877
13348,San Jose,CA,95113,37.3319,-121.891
13349,San Jose,CA,95116,37.3602,-121.8451
13350,San Jose,CA,95117,37.3146,-121.9668
13351,San Jose,CA,95118,37.2542,-121.8825
13352,San Jose,CA,95119,37.2331,-121.7983
13353,San Jose,CA,95120,37.217,-121.8607
13354,San Jose,CA,95121,37.3126,-121.8271
13355,San Jose,CA,95122,37.3289,-121.8501
13356,San Jose,CA,95123,37.2532,-121.8242
13357,San Jose,CA,95124,37.2656,-121.9204
13358,San Jose,CA,95125,37.2922,-121.8813
13359,San Jose,CA,95126,37.3251,-121.9142
13360,San Jose,CA,95127,37.3788,-121.8303
13361,San Jose,CA,95128,37.314,-121.9476
13362,San Jose,CA,95129,37.3176,-121.9812
13363,San Jose,CA,95131,37.3864,-121.8942
13364,San Jose,CA,95132,37.3942,-121.8624
13365,San Jose,CA,95133,37.3793,-121.8533
13366,San Jose,CA,95134,37.4,-121.9267
13367,San Jose,CA,95135,37.3096,-121.7741
13368,San Jose,CA,95136,37.2726,-121.8449
13369,San Jose,CA,95138,37.2384,-121.7658
13370,San Jose,CA,95139,37.2246,-121.7663
13371,San Jose,CA,95140,37.3661,-121.7653
13372,San Jose,CA,95141,37.1572,-121.7505
13373,San Jose,CA,95148,37.3256,-121.7997
13374,San Jose,CA,95192,37.3343,-121.8807
13375,San Juan County,NM,87401,36.735,-108.2051
13376,San Juan County,NM,87402,36.752,-108.1651
13377,San Juan County,NM,87410,36.8205,-107.9957
13378,San Juan County,NM,87412,36.7603,-107.7563
13379,San Juan County,NM,87413,36.7123,-107.9845
13380,San Juan County,NM,87415,36.8085,-108.0895
13381,San Juan County,NM,87416,36.7555,-108.4397
13382,San Juan County,NM,87417,36.7346,-108.358
13383,San Juan County,NM,87418,36.9399,-108.1841
13384,San Juan County,NM,87419,36.8735,-107.6214
13385,San Juan County,NM,87420,36.9066,-108.719
13386,San Juan County,NM,87421,36.7585,-108.4797
13387,San Lorenzo Valley,CA,95005,37.085,-122.0871
13388,San Lorenzo Valley,CA,95006,37.1236,-122.119
13389,San Luis Obispo,CA,93401,35.2796,-120.6611
13390,San Luis Obispo,CA,93424,35.1807,-120.7332
13391,San Luis Obispo,CA,93405,35.2939,-120.6682
13392,San Luis Obispo,CA,93407,35.3029,-120.6584
13393,San Luis Obispo,CA,93420,35.1168,-120.5974
13394,San Luis Obispo,CA,93433,35.1175,-120.6191
13395,San Luis Obispo,CA,93449,35.1392,-120.6371
13396,San Rafael,CA,94929,38.2497,-122.9631
13397,San Rafael,CA,94930,37.9873,-122.5932
13398,San Rafael,CA,94952,38.1821,-122.6678
13399,San Rafael,CA,94956,38.0682,-122.8059
13400,San Rafael,CA,94960,37.9764,-122.5647
13401,San Rafael,CA,94963,38.0142,-122.6669
13402,San Rafael,CA,94964,37.9429,-122.4806
13403,San Rafael,CA,94965,37.8702,-122.5059
13404,San Rafael,CA,94970,37.9023,-122.639
13405,San Rafael,CA,94971,38.2466,-122.9053
13406,San Rafael,CA,94973,38.0126,-122.6446
13407,San Rafael,CA,94933,38.0152,-122.6894
13408,San Rafael,CA,94937,38.0756,-122.8412
13409,San Rafael,CA,94938,38.0128,-122.7019
13410,San Rafael,CA,94939,37.9375,-122.541
13411,San Rafael,CA,94940,38.1855,-122.9122
13412,San Rafael,CA,94941,37.9036,-122.5436
13413,San Rafael,CA,94945,38.1097,-122.5728
13414,San Rafael,CA,94946,38.0458,-122.6484
13415,San Rafael,CA,94947,38.1013,-122.5782
13416,San Rafael,CA,94949,38.0682,-122.5366
13417,San Rafael,CA,94901,37.971,-122.531
13418,San Rafael,CA,94903,38.0099,-122.5414
13419,San Rafael,CA,94904,37.9465,-122.5287
13420,San Rafael,CA,94920,37.8776,-122.4615
13421,San Rafael,CA,94924,37.9024,-122.7013
13422,San Rafael,CA,94925,37.9244,-122.5241
13423,San Tan Valley,AZ,85295,33.3024,-111.7542
13424,San Tan Valley,AZ,85232,33.0367,-111.3874
13425,San Tan Valley,AZ,85132,33.0669,-111.4714
13426,San Tan Valley,AZ,85143,33.1525,-111.5636
13427,San Tan Valley,AZ,85140,33.2576,-111.5655
13428,Sand Island,HI,96819,21.3367,-157.8771
13429,Sandpoint,ID,83864,48.5063,-116.5755
13430,Santa Barbara,CA,93108,34.4218,-119.6443
13431,Santa Barbara,CA,93109,34.4038,-119.7093
13432,Santa Barbara,CA,93067,34.4219,-119.6019
13433,Santa Barbara,CA,93101,34.4234,-119.7042
13434,Santa Barbara,CA,93103,34.4217,-119.6717
13435,Santa Barbara,CA,93105,34.4335,-119.7232
13436,Santa Clarita Vly,CA,91350,34.4478,-118.5129
13437,Santa Clarita Vly,CA,91351,34.4204,-118.4938
13438,Santa Clarita Vly,CA,91354,34.4357,-118.5483
13439,Santa Clarita Vly,CA,91355,34.3946,-118.561
13440,Santa Clarita Vly,CA,91380,34.4217,-118.5616
13441,Santa Clarita Vly,CA,91381,34.3881,-118.5814
13442,Santa Clarita Vly,CA,91383,34.4294,-118.6306
13443,Santa Clarita Vly,CA,91385,34.3915,-118.562
13444,Santa Clarita Vly,CA,91386,34.4161,-118.4537
13445,Santa Clarita Vly,CA,91387,34.4117,-118.451
13446,Santa Clarita Vly,CA,91321,34.4018,-118.4754
13447,Santa Clarita Vly,CA,91322,34.3791,-118.5488
13448,Santa Cruz,CA,95010,36.9752,-121.9572
13449,Santa Cruz,CA,95060,36.9705,-122.0238
13450,Santa Cruz,CA,95062,36.9754,-122.0088
13451,Santa Cruz,CA,95065,36.9904,-121.9785
13452,Santa Cruz,CA,95073,36.9891,-121.9522
13453,Santa Maria,CA,93434,34.9675,-120.5727
13454,Santa Maria,CA,93454,35.0622,-120.3971
13455,Santa Maria,CA,93455,34.9117,-120.4343
13456,Santa Maria,CA,93458,34.949,-120.4457
13457,Santa Maria,CA,93429,34.8533,-120.6027
13458,Santa Rosa,CA,95401,38.4486,-122.7314
13459,Santa Rosa,CA,95403,38.4641,-122.7361
13460,Santa Rosa,CA,95404,38.4457,-122.7094
13461,Santa Rosa,CA,95405,38.4316,-122.6692
13462,Santa Rosa,CA,95407,38.4251,-122.7232
13463,Santa Rosa,CA,95409,38.4634,-122.6704
13464,Santa Rosa,CA,95472,38.4012,-122.8274
13465,Santa Rosa,CA,95476,38.2947,-122.3946
13466,Santa Rosa,CA,95436,38.4738,-122.89
13467,Santa Rosa,CA,95439,38.4909,-122.77
13468,Santa Rosa,CA,95442,38.342,-122.5131
13469,Santa Rosa,CA,95452,38.4151,-122.5513
13470,Santa Rosa,CA,94954,38.2581,-122.6377
13471,Santa Rosa,CA,94931,38.3284,-122.7056
13472,Santa Rosa,CA,94928,38.3453,-122.699
13473,Santa Rosa,CA,94951,38.2928,-122.6706
13474,Santa Rosa,CA,94508,38.5757,-122.4425
13475,Santa Rosa,CA,94515,38.5619,-122.6238
13476,Santa Rosa Rancheria,CA,93245,36.3038,-119.7839
13477,Santa Ynez,CA,93460,34.6144,-120.0837
13478,Santa Ynez,CA,93441,34.6651,-120.1146
13479,Santa Ynez,CA,93463,34.5962,-120.1428
13480,Sarasota,FL,33981,26.9422,-82.2264
13481,Sarasota,FL,34201,27.4028,-82.4591
13482,Sarasota,FL,34202,27.3945,-82.4354
13483,Sarasota,FL,34203,27.4554,-82.5561
13484,Sarasota,FL,34205,27.4921,-82.5757
13485,Sarasota,FL,34207,27.4351,-82.5779
13486,Sarasota,FL,34208,27.5028,-82.5147
13487,Sarasota,FL,34209,27.478,-82.6298
13488,Sarasota,FL,34210,27.4613,-82.6605
13489,Sarasota,FL,34211,27.4501,-82.4283
13490,Sarasota,FL,34212,27.5088,-82.4733
13491,Sarasota,FL,34215,27.4729,-82.6885
13492,Sarasota,FL,34217,27.5131,-82.7177
13493,Sarasota,FL,34219,27.5474,-82.466
13494,Sarasota,FL,34221,27.5211,-82.5703
13495,Sarasota,FL,34222,27.5492,-82.4852
13496,Sarasota,FL,34223,26.9384,-82.3392
13497,Sarasota,FL,34224,26.9474,-82.3135
13498,Sarasota,FL,34228,27.3967,-82.6474
13499,Sarasota,FL,34229,27.197,-82.4869
13500,Sarasota,FL,34231,27.2332,-82.5002
13501,Sarasota,FL,34232,27.3068,-82.4915
13502,Sarasota,FL,34233,27.2913,-82.4922
13503,Sarasota,FL,34234,27.3749,-82.5508
13504,Sarasota,FL,34235,27.3701,-82.4604
13505,Sarasota,FL,34236,27.3358,-82.5388
13506,Sarasota,FL,34237,27.3384,-82.5202
13507,Sarasota,FL,34238,27.2304,-82.4898
13508,Sarasota,FL,34239,27.3053,-82.5314
13509,Sarasota,FL,34240,27.314,-82.4413
13510,Sarasota,FL,34241,27.271,-82.4424
13511,Sarasota,FL,34242,27.2605,-82.5398
13512,Sarasota,FL,34243,27.3857,-82.4759
13513,Sarasota,FL,34251,27.3568,-82.2598
13514,Sarasota,FL,34266,27.1712,-82.1068
13515,Sarasota,FL,34269,27.0754,-81.9792
13516,Sarasota,FL,34275,27.128,-82.4547
13517,Sarasota,FL,34285,27.0966,-82.4205
13518,Sarasota,FL,34286,27.0857,-82.1674
13519,Sarasota,FL,34287,27.0536,-82.2497
13520,Sarasota,FL,34288,27.0401,-82.1307
13521,Sarasota,FL,34289,27.0841,-82.1513
13522,Sarasota,FL,34291,27.0891,-82.2417
13523,Sarasota,FL,34292,27.1116,-82.4067
13524,Sarasota,FL,34293,27.039,-82.4119
13525,Sarasota,FL,33865,27.3646,-81.9821
13526,Sarasota,FL,33953,26.9698,-82.2096
13527,Sarasota,FL,33954,27.0245,-82.0619
13528,Sarasota,FL,33598,27.7144,-82.3048
13529,Sarasota,FL,33834,27.6379,-81.8271
13530,Sarasota,FL,33570,27.7198,-82.4313
13531,Scotland County,NC,28396,34.8923,-79.3676
13532,Scotland County,NC,28363,34.9103,-79.4525
13533,Scotland County,NC,28364,34.7683,-79.3368
13534,Scotland County,NC,28351,34.8128,-79.5458
13535,Scotland County,NC,28352,34.7724,-79.4675
13536,Scotland County,NC,28353,34.7773,-79.4633
13537,Scotland County,NC,28343,34.7608,-79.611
13538,Scotts Valley,CA,95066,37.0426,-122.0234
13539,Scranton / Wilkes-Barre,PA,18403,41.4905,-75.553
13540,Scranton / Wilkes-Barre,PA,18407,41.5745,-75.5006
13541,Scranton / Wilkes-Barre,PA,18411,41.4946,-75.7047
13542,Scranton / Wilkes-Barre,PA,18414,41.4919,-75.8359
13543,Scranton / Wilkes-Barre,PA,18419,41.5867,-75.7491
13544,Scranton / Wilkes-Barre,PA,18424,41.2481,-75.497
13545,Scranton / Wilkes-Barre,PA,18433,41.5326,-75.5441
13546,Scranton / Wilkes-Barre,PA,18434,41.4738,-75.5684
13547,Scranton / Wilkes-Barre,PA,18436,41.4254,-75.5016
13548,Scranton / Wilkes-Barre,PA,18444,41.3901,-75.4408
13549,Scranton / Wilkes-Barre,PA,18447,41.4706,-75.6034
13550,Scranton / Wilkes-Barre,PA,18452,41.4809,-75.5907
